 View more SEND E-TFR ***GjY View more SEND E-TFR ***GjY,{'Advertising&Marketing': 0.4774562519, 'Wages&Salaries': 0.0698630941, 'HumanIntertaction': 0.05718039479999999, 'ClothingHairMakeupCollabo': 0.0482625095, 'Automobile': 0.044307389600000004, 'GSTHSTITCs': 0.0394765498, 'Materials': 0.0225345987, 'TDBank': 0.0215227703, 'WebsiteDomains&Email': 0.0184388377, 'TDVisa': 0.0109137919, 'Shipping': 0.010805654800000002, 'Meals&Entertainment': 0.0092361422, 'Insurance': 0.0092099034, 'Travel': 0.0086714407, 'OfficeExpenses': 0.0084275693, 'RentorLeasePayments': 0.0048448029, 'Apps&Subscriptions': 0.004799263099999999, 'BankCharges': 0.004021297199999999}
 SEND E-TFR CA***5qU,{'HumanIntertaction': 0.36805140680000004, 'WebsiteDomains&Email': 0.046969568600000004, 'ClothingHairMakeupCollabo': 0.0421770749, 'BankCharges': 0.0347694548, 'Automobile': 0.0345561233, 'Wages&Salaries': 0.027896983900000002, 'Advertising&Marketing': 0.021526903899999998, 'Meals&Entertainment': 0.0214309567, 'Insurance': 0.020217262, 'Materials': 0.018846814, 'OfficeExpenses': 0.0178638588, 'Shipping': 0.0175702123, 'GSTHSTITCs': 0.013796285699999999, 'Travel': 0.012964141099999998, 'TDVisa': 0.0114911541, 'Apps&Subscriptions': 0.0089882855, 'TDBank': 0.0080921458, 'RentorLeasePayments': 0.0044061842000000006}
 Shopify payout MSP,{'HumanIntertaction': 0.5752053252, 'Wages&Salaries': 0.1216180277, 'GSTHSTITCs': 0.0544224736, 'BankCharges': 0.038484044999999995, 'ClothingHairMakeupCollabo': 0.0243785228, 'RentorLeasePayments': 0.015415860500000001, 'Shipping': 0.014972753900000002, 'Apps&Subscriptions': 0.011664872199999999, 'WebsiteDomains&Email': 0.009434306600000001, 'Insurance': 0.0087757983, 'Materials': 0.008222359700000001, 'Automobile': 0.0079590717, 'Meals&Entertainment': 0.0076233012, 'TDBank': 0.007037514, 'Advertising&Marketing': 0.0066518003, 'Travel': 0.0059412844, 'OfficeExpenses': 0.0041875687, 'TDVisa': 0.0025871806}
 STRIPE MSP,{'HumanIntertaction': 0.6465788756, 'Wages&Salaries': 0.0743595657, 'GSTHSTITCs': 0.049616637899999996, 'WebsiteDomains&Email': 0.019711463999999998, 'BankCharges': 0.0172851743, 'ClothingHairMakeupCollabo': 0.016569594400000002, 'RentorLeasePayments': 0.014504, 'Apps&Subscriptions': 0.013827480700000002, 'Shipping': 0.0127297221, 'Materials': 0.0124798225, 'Insurance': 0.0117639534, 'Automobile': 0.011658148100000001, 'Advertising&Marketing': 0.0115066947, 'Meals&Entertainment': 0.0087824072, 'Travel': 0.0083834636, 'TDBank': 0.006943706599999999, 'OfficeExpenses': 0.0055368778, 'TDVisa': 0.0036865943}
 SEND E-TFR CA***tXg,{'HumanIntertaction': 0.40537178909999994, 'Wages&Salaries': 0.0547322536, 'GSTHSTITCs': 0.0534927266, 'BankCharges': 0.035290984399999996, 'ClothingHairMakeupCollabo': 0.0199089821, 'Materials': 0.009873861599999999, 'Shipping': 0.0098531691, 'Insurance': 0.009617233199999999, 'Automobile': 0.0088659458, 'RentorLeasePayments': 0.0084202082, 'Travel': 0.0082730597, 'WebsiteDomains&Email': 0.0077023552, 'TDBank': 0.0072682041, 'Advertising&Marketing': 0.006764510499999999, 'Meals&Entertainment': 0.0063525354000000004, 'Apps&Subscriptions': 0.00569951, 'OfficeExpenses': 0.0040086485, 'TDVisa': 0.0031241449}
 STRIPE MSP,{'HumanIntertaction': 0.5676241916, 'Wages&Salaries': 0.1010546953, 'BankCharges': 0.07092006429999999, 'GSTHSTITCs': 0.050092089699999995, 'ClothingHairMakeupCollabo': 0.017017016000000003, 'RentorLeasePayments': 0.0115991043, 'WebsiteDomains&Email': 0.0106643598, 'Insurance': 0.0105506015, 'Automobile': 0.0104457095, 'Materials': 0.0100200293, 'TDBank': 0.0095415378, 'Shipping': 0.0079933886, 'Travel': 0.007619378100000001, 'Meals&Entertainment': 0.0070982761, 'Apps&Subscriptions': 0.007018462299999999, 'Advertising&Marketing': 0.0060670870000000005, 'OfficeExpenses': 0.0041562835, 'TDVisa': 0.0028789972}
 Shopify payout MSP,{'HumanIntertaction': 0.5432036408, 'Wages&Salaries': 0.1072229927, 'GSTHSTITCs': 0.06064816449999999, 'BankCharges': 0.0443799892, 'ClothingHairMakeupCollabo': 0.022631747000000004, 'Insurance': 0.0152817441, 'WebsiteDomains&Email': 0.0146374135, 'RentorLeasePayments': 0.0142486312, 'Materials': 0.0133819998, 'Automobile': 0.012447246300000001, 'Shipping': 0.0109036193, 'Apps&Subscriptions': 0.010225588899999999, 'TDBank': 0.0098330681, 'Travel': 0.0084654567, 'Advertising&Marketing': 0.0078788556, 'Meals&Entertainment': 0.007608264599999999, 'OfficeExpenses': 0.0048329741999999995, 'TDVisa': 0.0031535024}
 Shopify payout MSP,{'HumanIntertaction': 0.5825894669, 'Wages&Salaries': 0.0918361353, 'GSTHSTITCs': 0.053852450999999996, 'BankCharges': 0.032225926700000004, 'ClothingHairMakeupCollabo': 0.0218955671, 'WebsiteDomains&Email': 0.0183970008, 'Insurance': 0.016810778, 'Materials': 0.0146358436, 'RentorLeasePayments': 0.0133699925, 'Apps&Subscriptions': 0.012795627399999999, 'Automobile': 0.012725490400000001, 'Shipping': 0.0126049967, 'Advertising&Marketing': 0.009844860300000001, 'TDBank': 0.0091793501, 'Travel': 0.0090876479, 'Meals&Entertainment': 0.0076860274999999995, 'OfficeExpenses': 0.0053279011, 'TDVisa': 0.0034960797}
 STRIPE MSP,{'HumanIntertaction': 0.6639767744, 'Wages&Salaries': 0.06723820900000001, 'GSTHSTITCs': 0.0358200793, 'BankCharges': 0.0234422594, 'WebsiteDomains&Email': 0.0222897682, 'ClothingHairMakeupCollabo': 0.017938202, 'Insurance': 0.014942350900000002, 'Apps&Subscriptions': 0.014634788199999998, 'Materials': 0.013258529900000001, 'Automobile': 0.0123973048, 'Advertising&Marketing': 0.012360243600000001, 'Shipping': 0.0122576389, 'RentorLeasePayments': 0.0101727956, 'Travel': 0.0094453634, 'Meals&Entertainment': 0.0072853064, 'TDBank': 0.0072278806, 'OfficeExpenses': 0.0058127809999999995, 'TDVisa': 0.0040829761}
 SEND E-TFR CA***Sy6,{'HumanIntertaction': 0.41640388550000007, 'Wages&Salaries': 0.0536627868, 'BankCharges': 0.0491712915, 'GSTHSTITCs': 0.0323395553, 'ClothingHairMakeupCollabo': 0.0197951525, 'Insurance': 0.011376286300000002, 'Materials': 0.010785079999999999, 'Shipping': 0.0100882158, 'Travel': 0.0097697417, 'WebsiteDomains&Email': 0.0094944616, 'Automobile': 0.0089287364, 'Advertising&Marketing': 0.0078354408, 'TDBank': 0.0063359756, 'Apps&Subscriptions': 0.0063083714, 'TDVisa': 0.0053662298, 'RentorLeasePayments': 0.0053574582, 'Meals&Entertainment': 0.0046014847, 'OfficeExpenses': 0.0035527661}
 SEND E-TFR CA***4aX,{'HumanIntertaction': 0.40671354540000004, 'BankCharges': 0.0603498214, 'Wages&Salaries': 0.05556971570000001, 'GSTHSTITCs': 0.0324050545, 'ClothingHairMakeupCollabo': 0.024880080100000004, 'Insurance': 0.010084123, 'Materials': 0.0099699785, 'Shipping': 0.008614138399999999, 'Travel': 0.0085317477, 'Automobile': 0.008160041199999999, 'WebsiteDomains&Email': 0.007104902599999999, 'TDBank': 0.0065353836, 'Advertising&Marketing': 0.0060538289, 'Apps&Subscriptions': 0.0046448044, 'RentorLeasePayments': 0.0046129695, 'TDVisa': 0.004588725, 'Meals&Entertainment': 0.0039242204, 'OfficeExpenses': 0.0032338551}
 PAYPAL MSP,{'HumanIntertaction': 0.5128085554999999, 'Wages&Salaries': 0.0721408374, 'BankCharges': 0.0618534636, 'GSTHSTITCs': 0.0447330835, 'ClothingHairMakeupCollabo': 0.038304098, 'Materials': 0.0191385406, 'Insurance': 0.0163066756, 'WebsiteDomains&Email': 0.014721761799999998, 'Shipping': 0.011901506800000001, 'TDBank': 0.0112450189, 'Travel': 0.010644745800000001, 'Automobile': 0.0102607886, 'Apps&Subscriptions': 0.009369635599999999, 'Advertising&Marketing': 0.007938477, 'RentorLeasePayments': 0.007318236600000001, 'TDVisa': 0.005223237300000001, 'Meals&Entertainment': 0.0050178702, 'OfficeExpenses': 0.0049389404}
 SEND E-TFR CA***9Vc,{'HumanIntertaction': 0.37131467890000003, 'BankCharges': 0.0749763759, 'Wages&Salaries': 0.0600121555, 'GSTHSTITCs': 0.0352253171, 'ClothingHairMakeupCollabo': 0.022660451, 'Insurance': 0.0123893559, 'Shipping': 0.010423893600000001, 'Materials': 0.010298696500000001, 'Travel': 0.00983372, 'Automobile': 0.0085133506, 'TDBank': 0.007987838100000002, 'WebsiteDomains&Email': 0.0073572255, 'TDVisa': 0.005674403200000001, 'Advertising&Marketing': 0.0056434803, 'Apps&Subscriptions': 0.0053499537, 'RentorLeasePayments': 0.0048694198, 'Meals&Entertainment': 0.0042037992, 'OfficeExpenses': 0.003195796}
 SEND E-TFR CA***5jG,{'HumanIntertaction': 0.3458592016, 'BankCharges': 0.0821997365, 'Wages&Salaries': 0.0564422034, 'GSTHSTITCs': 0.0374276018, 'ClothingHairMakeupCollabo': 0.0237327852, 'Insurance': 0.0096806168, 'Materials': 0.0084694433, 'Shipping': 0.0084366565, 'TDBank': 0.0084237935, 'Automobile': 0.0079848136, 'Travel': 0.0076015253, 'WebsiteDomains&Email': 0.0056452101, 'RentorLeasePayments': 0.0049401869999999995, 'Meals&Entertainment': 0.0043713202, 'Advertising&Marketing': 0.0043597952, 'Apps&Subscriptions': 0.0041358019, 'TDVisa': 0.003655772, 'OfficeExpenses': 0.0031714305}
 STRIPE MSP,{'HumanIntertaction': 0.5152275991, 'BankCharges': 0.1194594384, 'Wages&Salaries': 0.09890400760000001, 'GSTHSTITCs': 0.0440619691, 'ClothingHairMakeupCollabo': 0.0214943125, 'Insurance': 0.011788322, 'Materials': 0.011579461400000001, 'Automobile': 0.0099099975, 'RentorLeasePayments': 0.0098494176, 'WebsiteDomains&Email': 0.0095467018, 'TDBank': 0.0091616483, 'Shipping': 0.0084968172, 'Travel': 0.0078242743, 'Apps&Subscriptions': 0.0064848747000000005, 'Meals&Entertainment': 0.0059821842999999994, 'Advertising&Marketing': 0.005248005, 'OfficeExpenses': 0.0038029298, 'TDVisa': 0.0031802836999999997}
 Shopify payout MSP,{'HumanIntertaction': 0.5294276063, 'Wages&Salaries': 0.1111688243, 'GSTHSTITCs': 0.0566545786, 'BankCharges': 0.0557009821, 'ClothingHairMakeupCollabo': 0.0276455764, 'Insurance': 0.0166231684, 'Materials': 0.0164519522, 'WebsiteDomains&Email': 0.014416459699999998, 'RentorLeasePayments': 0.013416266, 'Automobile': 0.0124904095, 'Shipping': 0.0118356869, 'Apps&Subscriptions': 0.0100807481, 'TDBank': 0.009288317899999999, 'Travel': 0.0089956887, 'Advertising&Marketing': 0.0074107413, 'Meals&Entertainment': 0.0071478502, 'OfficeExpenses': 0.0046544374, 'TDVisa': 0.0036066224}
 Shopify payout MSP,{'HumanIntertaction': 0.5770153645, 'Wages&Salaries': 0.09482654499999998, 'GSTHSTITCs': 0.0480902126, 'BankCharges': 0.033411283, 'ClothingHairMakeupCollabo': 0.0273113339, 'Materials': 0.020383451099999998, 'WebsiteDomains&Email': 0.019475280500000004, 'Insurance': 0.0181089383, 'Shipping': 0.0145491778, 'Automobile': 0.0138137285, 'RentorLeasePayments': 0.0133388508, 'Apps&Subscriptions': 0.0132861316, 'Advertising&Marketing': 0.0102179322, 'Travel': 0.0101565756, 'TDBank': 0.008025923800000001, 'Meals&Entertainment': 0.0076471609, 'OfficeExpenses': 0.005315418799999999, 'TDVisa': 0.004387891099999999}
 STRIPE MSP,{'HumanIntertaction': 0.6423069767, 'Wages&Salaries': 0.071161838, 'GSTHSTITCs': 0.0274070968, 'WebsiteDomains&Email': 0.0273888538, 'Materials': 0.0258701922, 'ClothingHairMakeupCollabo': 0.0251677103, 'BankCharges': 0.0188077562, 'Insurance': 0.0179176084, 'Automobile': 0.016301987, 'Apps&Subscriptions': 0.0160133411, 'Shipping': 0.0156558139, 'Advertising&Marketing': 0.015238120999999999, 'Travel': 0.0116073951, 'RentorLeasePayments': 0.0106359593, 'Meals&Entertainment': 0.0078331759, 'TDVisa': 0.006441715399999999, 'TDBank': 0.006125268200000001, 'OfficeExpenses': 0.0060151766}
 SEND E-TFR CA***5wp,{'HumanIntertaction': 0.2950497069, 'BankCharges': 0.074518247, 'Wages&Salaries': 0.0601244472, 'Materials': 0.0373467979, 'ClothingHairMakeupCollabo': 0.0333340899, 'WebsiteDomains&Email': 0.0261985444, 'TDVisa': 0.023936054499999998, 'Insurance': 0.022622432799999998, 'Advertising&Marketing': 0.0220985654, 'Automobile': 0.019005368, 'Travel': 0.0180930833, 'Shipping': 0.0168314958, 'GSTHSTITCs': 0.014310480099999998, 'Apps&Subscriptions': 0.0104669121, 'Meals&Entertainment': 0.0097306118, 'TDBank': 0.0092730152, 'OfficeExpenses': 0.0068651171, 'RentorLeasePayments': 0.0054878702}
 Transfer to TD UNLIMITED CHEQUING ACCOUNT 0101596 WW012,{'HumanIntertaction': 0.47071030350000004, 'Wages&Salaries': 0.09140928100000001, 'ClothingHairMakeupCollabo': 0.04984191, 'Materials': 0.0380247488, 'WebsiteDomains&Email': 0.0357537893, 'Advertising&Marketing': 0.0293981027, 'Automobile': 0.0240870899, 'Insurance': 0.0224722416, 'TDVisa': 0.0223369927, 'GSTHSTITCs': 0.021916593900000003, 'BankCharges': 0.0195082241, 'Shipping': 0.016796281, 'Travel': 0.016511219599999998, 'TDBank': 0.0130376761, 'Apps&Subscriptions': 0.012975331900000001, 'Meals&Entertainment': 0.008277042, 'OfficeExpenses': 0.0065169506, 'RentorLeasePayments': 0.0063605966}
 SEND E-TFR CA***Ymk,{'BankCharges': 0.1836481968, 'HumanIntertaction': 0.16603282190000002, 'Wages&Salaries': 0.0761009719, 'GSTHSTITCs': 0.032539525799999997, 'ClothingHairMakeupCollabo': 0.0243040596, 'Insurance': 0.0103057092, 'TDBank': 0.0101669294, 'Shipping': 0.0087121248, 'Travel': 0.0071997783, 'Automobile': 0.006804738699999999, 'TDVisa': 0.0064753677, 'Meals&Entertainment': 0.0052993217999999995, 'RentorLeasePayments': 0.0052737302, 'Advertising&Marketing': 0.0052311676, 'Materials': 0.0050294933, 'Apps&Subscriptions': 0.0049835449, 'WebsiteDomains&Email': 0.0045684075, 'OfficeExpenses': 0.0030652389}
 SEND E-TFR CA***aVN,{'BankCharges': 0.1828524152, 'HumanIntertaction': 0.1232871197, 'Wages&Salaries': 0.06448702369999999, 'GSTHSTITCs': 0.0241159791, 'ClothingHairMakeupCollabo': 0.0228764599, 'TDBank': 0.0104543479, 'Insurance': 0.007869755, 'Automobile': 0.0057070251, 'Shipping': 0.0052404782, 'Travel': 0.005078299, 'Meals&Entertainment': 0.0039992663, 'Materials': 0.0039765239, 'TDVisa': 0.0038064785000000005, 'RentorLeasePayments': 0.0038059511000000006, 'Advertising&Marketing': 0.0037965263000000003, 'Apps&Subscriptions': 0.0033776534, 'WebsiteDomains&Email': 0.0031939738, 'OfficeExpenses': 0.0025590817}
 Shopify payout MSP,{'HumanIntertaction': 0.340977584, 'BankCharges': 0.1962915586, 'Wages&Salaries': 0.1253933361, 'GSTHSTITCs': 0.0348920036, 'ClothingHairMakeupCollabo': 0.02411469, 'Insurance': 0.0123301429, 'TDBank': 0.0115095175, 'Materials': 0.0090134082, 'Automobile': 0.0090066437, 'WebsiteDomains&Email': 0.008348273, 'RentorLeasePayments': 0.0077543272, 'Travel': 0.007405765399999999, 'Shipping': 0.0068768802, 'Apps&Subscriptions': 0.006439113, 'Advertising&Marketing': 0.005908534599999999, 'Meals&Entertainment': 0.005474886500000001, 'OfficeExpenses': 0.0033827266, 'TDVisa': 0.0033619942999999998}
 STRIPE MSP,{'HumanIntertaction': 0.6328659776, 'Wages&Salaries': 0.09315046560000001, 'BankCharges': 0.04348490530000001, 'GSTHSTITCs': 0.038217828599999996, 'ClothingHairMakeupCollabo': 0.0181135044, 'WebsiteDomains&Email': 0.017285997, 'Automobile': 0.013288075299999999, 'Materials': 0.012641213600000001, 'Insurance': 0.0124674633, 'Apps&Subscriptions': 0.012026531, 'Travel': 0.010972348699999999, 'Advertising&Marketing': 0.0109052716, 'Shipping': 0.0106905072, 'RentorLeasePayments': 0.008738132999999999, 'TDBank': 0.0084809972, 'Meals&Entertainment': 0.006674877399999999, 'OfficeExpenses': 0.0048375217, 'TDVisa': 0.004446521}
 SEND E-TFR CA***t2N,{'HumanIntertaction': 0.37668634050000005, 'BankCharges': 0.06540980119999999, 'Wages&Salaries': 0.06103295009999999, 'GSTHSTITCs': 0.0354386698, 'ClothingHairMakeupCollabo': 0.0184030167, 'Insurance': 0.011833220200000001, 'Travel': 0.0117069325, 'Shipping': 0.0110718744, 'Automobile': 0.0110714877, 'Materials': 0.0101505105, 'WebsiteDomains&Email': 0.0096997864, 'Advertising&Marketing': 0.0081729166, 'TDBank': 0.0075859189, 'Apps&Subscriptions': 0.006865415200000001, 'TDVisa': 0.0062330363, 'RentorLeasePayments': 0.0057321924, 'Meals&Entertainment': 0.0049610704, 'OfficeExpenses': 0.0036597560999999997}
 SEND E-TFR CA***Nab,{'HumanIntertaction': 0.3723913141, 'BankCharges': 0.0732378272, 'Wages&Salaries': 0.0626865938, 'GSTHSTITCs': 0.0340850352, 'ClothingHairMakeupCollabo': 0.0189886057, 'Automobile': 0.0106875096, 'Insurance': 0.0102573768, 'Travel': 0.009795839800000001, 'Shipping': 0.009178576, 'TDBank': 0.0084179521, 'Materials': 0.007916264, 'WebsiteDomains&Email': 0.0076870746000000005, 'Advertising&Marketing': 0.0063943712, 'Apps&Subscriptions': 0.0052518341999999996, 'TDVisa': 0.0051148505, 'RentorLeasePayments': 0.0047552216, 'Meals&Entertainment': 0.0044313423, 'OfficeExpenses': 0.0032863147999999997}
 STRIPE MSP,{'HumanIntertaction': 0.6332725381, 'BankCharges': 0.0925402691, 'Wages&Salaries': 0.0825534217, 'GSTHSTITCs': 0.029235794199999998, 'ClothingHairMakeupCollabo': 0.0151014912, 'Automobile': 0.013895829299999999, 'WebsiteDomains&Email': 0.012450029099999997, 'Travel': 0.011071127299999999, 'Insurance': 0.0107620621, 'Materials': 0.0094463111, 'Shipping': 0.0086264279, 'Advertising&Marketing': 0.008564381900000001, 'Apps&Subscriptions': 0.0085235716, 'TDBank': 0.0080952096, 'RentorLeasePayments': 0.0050238574, 'Meals&Entertainment': 0.0048405049, 'TDVisa': 0.0046322936, 'OfficeExpenses': 0.0036324804999999997}
 SEND E-TFR CA***G6Q,{'HumanIntertaction': 0.38457886189999996, 'BankCharges': 0.0719800318, 'Wages&Salaries': 0.06526359699999999, 'GSTHSTITCs': 0.038137306999999995, 'ClothingHairMakeupCollabo': 0.019139054600000004, 'Insurance': 0.0121722602, 'Automobile': 0.011468400100000001, 'Travel': 0.011449317, 'Shipping': 0.0105508785, 'Materials': 0.0095201142, 'WebsiteDomains&Email': 0.0086081887, 'TDBank': 0.0077221362, 'Advertising&Marketing': 0.0070871868, 'Apps&Subscriptions': 0.0060970518, 'TDVisa': 0.0057638073, 'RentorLeasePayments': 0.0053531841, 'Meals&Entertainment': 0.004727309, 'OfficeExpenses': 0.0033695637999999997}
 SEND E-TFR CA***tUg,{'HumanIntertaction': 0.36142797890000006, 'BankCharges': 0.0797784782, 'Wages&Salaries': 0.06691609289999999, 'GSTHSTITCs': 0.039281001999999995, 'ClothingHairMakeupCollabo': 0.0207906011, 'Insurance': 0.010470081400000001, 'Automobile': 0.0100481949, 'Travel': 0.0090729, 'Shipping': 0.0089230387, 'TDBank': 0.0081174467, 'Materials': 0.007984616, 'WebsiteDomains&Email': 0.0066413021000000004, 'Advertising&Marketing': 0.0054998598, 'RentorLeasePayments': 0.0051151145, 'Apps&Subscriptions': 0.004928250800000001, 'Meals&Entertainment': 0.0044271781, 'TDVisa': 0.0039316032, 'OfficeExpenses': 0.0032020128}
 Shopify payout MSP,{'HumanIntertaction': 0.545620068, 'Wages&Salaries': 0.1112420508, 'BankCharges': 0.10115609639999999, 'GSTHSTITCs': 0.0409874704, 'ClothingHairMakeupCollabo': 0.0203225772, 'Insurance': 0.013155993800000002, 'Automobile': 0.0116062591, 'WebsiteDomains&Email': 0.010997766400000001, 'Materials': 0.0108723228, 'TDBank': 0.0093918203, 'Travel': 0.0092285378, 'Shipping': 0.0090713232, 'Apps&Subscriptions': 0.008100931200000001, 'RentorLeasePayments': 0.0075764171, 'Advertising&Marketing': 0.0068925373, 'Meals&Entertainment': 0.0053484199999999996, 'OfficeExpenses': 0.0037335767000000004, 'TDVisa': 0.0033081877000000004}
 STRIPE MSP,{'HumanIntertaction': 0.6703052719, 'Wages&Salaries': 0.0805490491, 'BankCharges': 0.036048276600000005, 'GSTHSTITCs': 0.034349273900000005, 'WebsiteDomains&Email': 0.0175418367, 'ClothingHairMakeupCollabo': 0.0169824417, 'Insurance': 0.012649547300000001, 'Automobile': 0.0122777921, 'Apps&Subscriptions': 0.0121601961, 'Materials': 0.0117399314, 'Advertising&Marketing': 0.0108239142, 'Shipping': 0.0107442361, 'Travel': 0.0101705159, 'RentorLeasePayments': 0.0077786994, 'TDBank': 0.007503477, 'Meals&Entertainment': 0.0059945047, 'OfficeExpenses': 0.0047850682, 'TDVisa': 0.003985243100000001}
 SEND E-TFR CA***7Uy,{'HumanIntertaction': 0.39194543719999997, 'BankCharges': 0.0693491376, 'Wages&Salaries': 0.0606519119, 'GSTHSTITCs': 0.0338349219, 'ClothingHairMakeupCollabo': 0.0184241362, 'Insurance': 0.012462523100000001, 'Travel': 0.0112207216, 'Shipping': 0.010780289299999999, 'Automobile': 0.010221580000000001, 'Materials': 0.0099989452, 'WebsiteDomains&Email': 0.0096586713, 'Advertising&Marketing': 0.0077622294, 'TDBank': 0.007297230300000001, 'Apps&Subscriptions': 0.0065211226, 'TDVisa': 0.0062184857, 'RentorLeasePayments': 0.0052627628, 'Meals&Entertainment': 0.0047517089, 'OfficeExpenses': 0.003480469}
 SEND E-TFR CA***5D5,{'HumanIntertaction': 0.3860962994, 'BankCharges': 0.0840931938, 'Wages&Salaries': 0.0635058469, 'GSTHSTITCs': 0.031752432500000004, 'ClothingHairMakeupCollabo': 0.019689632800000002, 'Insurance': 0.011362047, 'Automobile': 0.010470321900000001, 'Travel': 0.0101764362, 'Shipping': 0.0095025266, 'Materials': 0.0082194196, 'WebsiteDomains&Email': 0.008042011299999999, 'TDBank': 0.0079713886, 'Advertising&Marketing': 0.0062147758999999995, 'TDVisa': 0.0058394404, 'Apps&Subscriptions': 0.0052970238999999995, 'RentorLeasePayments': 0.0042839112000000006, 'Meals&Entertainment': 0.004220356, 'OfficeExpenses': 0.0031383786}
 SEND E-TFR CA***eAz,{'HumanIntertaction': 0.3585852736, 'BankCharges': 0.08496489430000001, 'Wages&Salaries': 0.0649811089, 'GSTHSTITCs': 0.0362160258, 'ClothingHairMakeupCollabo': 0.0211498356, 'Insurance': 0.0103794788, 'Automobile': 0.0090161971, 'Shipping': 0.008369596699999999, 'Travel': 0.008226165799999999, 'TDBank': 0.0080603186, 'Materials': 0.007401017199999999, 'WebsiteDomains&Email': 0.006206354900000001, 'Advertising&Marketing': 0.0049842146, 'RentorLeasePayments': 0.0046329065, 'Apps&Subscriptions': 0.004540091600000001, 'Meals&Entertainment': 0.0042169695, 'TDVisa': 0.0036714846000000002, 'OfficeExpenses': 0.0030468136999999996}
 Shopify payout MSP,{'HumanIntertaction': 0.5467576229, 'Wages&Salaries': 0.1091435724, 'BankCharges': 0.1002808353, 'GSTHSTITCs': 0.0415669446, 'ClothingHairMakeupCollabo': 0.0207953532, 'Insurance': 0.0130802031, 'Automobile': 0.0106360029, 'WebsiteDomains&Email': 0.0106206142, 'Materials': 0.0105402923, 'TDBank': 0.0089388152, 'Shipping': 0.0086922634, 'Travel': 0.008422942, 'RentorLeasePayments': 0.007816257699999999, 'Apps&Subscriptions': 0.0076871075, 'Advertising&Marketing': 0.0064095107, 'Meals&Entertainment': 0.0053790274, 'OfficeExpenses': 0.0036121104, 'TDVisa': 0.0031427230999999996}
 STRIPE MSP,{'HumanIntertaction': 0.676330054, 'Wages&Salaries': 0.0814299027, 'GSTHSTITCs': 0.0388545843, 'BankCharges': 0.0296547915, 'WebsiteDomains&Email': 0.0165983218, 'ClothingHairMakeupCollabo': 0.0165801973, 'Insurance': 0.0123222428, 'Apps&Subscriptions': 0.011549641400000001, 'Materials': 0.011415174600000001, 'Automobile': 0.0113249882, 'Shipping': 0.010432980599999999, 'Advertising&Marketing': 0.0096974323, 'Travel': 0.0090426334, 'RentorLeasePayments': 0.0088974243, 'TDBank': 0.0070859281, 'Meals&Entertainment': 0.0062710104, 'OfficeExpenses': 0.0045776335999999996, 'TDVisa': 0.0035387539000000003}
 SEND E-TFR CA***pz8,{'HumanIntertaction': 0.4168989596, 'Wages&Salaries': 0.0589966272, 'BankCharges': 0.0429887982, 'GSTHSTITCs': 0.0419650912, 'ClothingHairMakeupCollabo': 0.0186194235, 'Insurance': 0.0105846305, 'Shipping': 0.009241545799999999, 'Materials': 0.0090011483, 'Automobile': 0.008513444, 'Travel': 0.0084081685, 'WebsiteDomains&Email': 0.0072772406, 'TDBank': 0.0065337642, 'RentorLeasePayments': 0.006397159800000001, 'Advertising&Marketing': 0.0058629506, 'Apps&Subscriptions': 0.0056288949, 'Meals&Entertainment': 0.0048655148999999995, 'OfficeExpenses': 0.0032686835000000003, 'TDVisa': 0.0030915597}
 Shopify payout MSP,{'HumanIntertaction': 0.5985305481000001, 'Wages&Salaries': 0.1022212825, 'BankCharges': 0.0640603379, 'GSTHSTITCs': 0.0439626038, 'ClothingHairMakeupCollabo': 0.0188822009, 'Insurance': 0.0123826631, 'WebsiteDomains&Email': 0.0120632757, 'Materials': 0.010751107999999999, 'Automobile': 0.010649923100000002, 'Shipping': 0.0089413338, 'RentorLeasePayments': 0.008808949100000001, 'TDBank': 0.008722381500000001, 'Apps&Subscriptions': 0.008326567, 'Travel': 0.0082964503, 'Advertising&Marketing': 0.0069170737, 'Meals&Entertainment': 0.005792528700000001, 'OfficeExpenses': 0.0038595794, 'TDVisa': 0.0030371174}
 STRIPE MSP,{'HumanIntertaction': 0.6866638987, 'Wages&Salaries': 0.0742741673, 'GSTHSTITCs': 0.0380479234, 'BankCharges': 0.0248322311, 'WebsiteDomains&Email': 0.0177699526, 'ClothingHairMakeupCollabo': 0.0157149207, 'Insurance': 0.012011046800000001, 'Apps&Subscriptions': 0.0119415578, 'Materials': 0.011394837299999998, 'Automobile': 0.0112727221, 'Shipping': 0.0106166526, 'Advertising&Marketing': 0.010040872, 'RentorLeasePayments': 0.0093003058, 'Travel': 0.0088869964, 'TDBank': 0.006944637700000001, 'Meals&Entertainment': 0.0064665848, 'OfficeExpenses': 0.0047764954, 'TDVisa': 0.0035120886000000002}
